Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
1276,Tabulator A,Batch 1,1277,Tabulator A-Batch 1-1277,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1277,Tabulator A,Batch 1,1278,Tabulator A-Batch 1-1278,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1278,Tabulator A,Batch 1,1279,Tabulator A-Batch 1-1279,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1279,Tabulator A,Batch 1,1280,Tabulator A-Batch 1-1280,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1280,Tabulator A,Batch 1,1281,Tabulator A-Batch 1-1281,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1281,Tabulator A,Batch 1,1282,Tabulator A-Batch 1-1282,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1282,Tabulator A,Batch 1,1283,Tabulator A-Batch 1-1283,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1283,Tabulator A,Batch 1,1284,Tabulator A-Batch 1-1284,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1284,Tabulator A,Batch 1,1285,Tabulator A-Batch 1-1285,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1285,Tabulator A,Batch 1,1286,Tabulator A-Batch 1-1286,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1286,Tabulator A,Batch 1,1287,Tabulator A-Batch 1-1287,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1287,Tabulator A,Batch 1,1288,Tabulator A-Batch 1-1288,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1288,Tabulator A,Batch 1,1289,Tabulator A-Batch 1-1289,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1289,Tabulator A,Batch 1,1290,Tabulator A-Batch 1-1290,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1290,Tabulator A,Batch 1,1291,Tabulator A-Batch 1-1291,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1291,Tabulator A,Batch 1,1292,Tabulator A-Batch 1-1292,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1292,Tabulator A,Batch 1,1293,Tabulator A-Batch 1-1293,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1293,Tabulator A,Batch 1,1294,Tabulator A-Batch 1-1294,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1294,Tabulator A,Batch 1,1295,Tabulator A-Batch 1-1295,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1295,Tabulator A,Batch 1,1296,Tabulator A-Batch 1-1296,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1296,Tabulator A,Batch 1,1297,Tabulator A-Batch 1-1297,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1297,Tabulator A,Batch 1,1298,Tabulator A-Batch 1-1298,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1298,Tabulator A,Batch 1,1299,Tabulator A-Batch 1-1299,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1299,Tabulator A,Batch 1,1300,Tabulator A-Batch 1-1300,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
1300,Tabulator A,Batch 1,1301,Tabulator A-Batch 1-1301,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1301,Tabulator A,Batch 1,1302,Tabulator A-Batch 1-1302,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1302,Tabulator A,Batch 1,1303,Tabulator A-Batch 1-1303,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1303,Tabulator A,Batch 1,1304,Tabulator A-Batch 1-1304,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1304,Tabulator A,Batch 1,1305,Tabulator A-Batch 1-1305,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1305,Tabulator A,Batch 1,1306,Tabulator A-Batch 1-1306,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1306,Tabulator A,Batch 1,1307,Tabulator A-Batch 1-1307,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1307,Tabulator A,Batch 1,1308,Tabulator A-Batch 1-1308,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1308,Tabulator A,Batch 1,1309,Tabulator A-Batch 1-1309,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1309,Tabulator A,Batch 1,1310,Tabulator A-Batch 1-1310,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1310,Tabulator A,Batch 1,1311,Tabulator A-Batch 1-1311,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1311,Tabulator A,Batch 1,1312,Tabulator A-Batch 1-1312,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1312,Tabulator A,Batch 1,1313,Tabulator A-Batch 1-1313,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1313,Tabulator A,Batch 1,1314,Tabulator A-Batch 1-1314,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1314,Tabulator A,Batch 1,1315,Tabulator A-Batch 1-1315,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1315,Tabulator A,Batch 1,1316,Tabulator A-Batch 1-1316,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1316,Tabulator A,Batch 1,1317,Tabulator A-Batch 1-1317,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1317,Tabulator A,Batch 1,1318,Tabulator A-Batch 1-1318,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1318,Tabulator A,Batch 1,1319,Tabulator A-Batch 1-1319,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1319,Tabulator A,Batch 1,1320,Tabulator A-Batch 1-1320,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1320,Tabulator A,Batch 1,1321,Tabulator A-Batch 1-1321,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1321,Tabulator B,Batch 2,1,Tabulator B-Batch 2-1,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1322,Tabulator B,Batch 2,2,Tabulator B-Batch 2-2,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1323,Tabulator B,Batch 2,3,Tabulator B-Batch 2-3,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1324,Tabulator B,Batch 2,4,Tabulator B-Batch 2-4,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1325,Tabulator B,Batch 2,5,Tabulator B-Batch 2-5,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1326,Tabulator B,Batch 2,6,Tabulator B-Batch 2-6,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1327,Tabulator B,Batch 2,7,Tabulator B-Batch 2-7,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1328,Tabulator B,Batch 2,8,Tabulator B-Batch 2-8,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1329,Tabulator B,Batch 2,9,Tabulator B-Batch 2-9,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1330,Tabulator B,Batch 2,10,Tabulator B-Batch 2-10,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1331,Tabulator B,Batch 2,11,Tabulator B-Batch 2-11,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1332,Tabulator B,Batch 2,12,Tabulator B-Batch 2-12,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1333,Tabulator B,Batch 2,13,Tabulator B-Batch 2-13,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1334,Tabulator B,Batch 2,14,Tabulator B-Batch 2-14,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1335,Tabulator B,Batch 2,15,Tabulator B-Batch 2-15,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1336,Tabulator B,Batch 2,16,Tabulator B-Batch 2-16,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1337,Tabulator B,Batch 2,17,Tabulator B-Batch 2-17,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1338,Tabulator B,Batch 2,18,Tabulator B-Batch 2-18,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1339,Tabulator B,Batch 2,19,Tabulator B-Batch 2-19,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1340,Tabulator B,Batch 2,20,Tabulator B-Batch 2-20,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1341,Tabulator B,Batch 2,21,Tabulator B-Batch 2-21,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1342,Tabulator B,Batch 2,22,Tabulator B-Batch 2-22,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1343,Tabulator B,Batch 2,23,Tabulator B-Batch 2-23,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1344,Tabulator B,Batch 2,24,Tabulator B-Batch 2-24,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1345,Tabulator B,Batch 2,25,Tabulator B-Batch 2-25,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1346,Tabulator B,Batch 2,26,Tabulator B-Batch 2-26,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1347,Tabulator B,Batch 2,27,Tabulator B-Batch 2-27,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1348,Tabulator B,Batch 2,28,Tabulator B-Batch 2-28,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1349,Tabulator B,Batch 2,29,Tabulator B-Batch 2-29,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1350,Tabulator B,Batch 2,30,Tabulator B-Batch 2-30,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1351,Tabulator B,Batch 2,31,Tabulator B-Batch 2-31,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1352,Tabulator B,Batch 2,32,Tabulator B-Batch 2-32,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1353,Tabulator B,Batch 2,33,Tabulator B-Batch 2-33,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
1354,Tabulator B,Batch 2,34,Tabulator B-Batch 2-34,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1355,Tabulator B,Batch 2,35,Tabulator B-Batch 2-35,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1356,Tabulator B,Batch 2,36,Tabulator B-Batch 2-36,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1357,Tabulator B,Batch 2,37,Tabulator B-Batch 2-37,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1358,Tabulator B,Batch 2,38,Tabulator B-Batch 2-38,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1359,Tabulator B,Batch 2,39,Tabulator B-Batch 2-39,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1360,Tabulator B,Batch 2,40,Tabulator B-Batch 2-40,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1361,Tabulator B,Batch 2,41,Tabulator B-Batch 2-41,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1362,Tabulator B,Batch 2,42,Tabulator B-Batch 2-42,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1363,Tabulator B,Batch 2,43,Tabulator B-Batch 2-43,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1364,Tabulator B,Batch 2,44,Tabulator B-Batch 2-44,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1365,Tabulator B,Batch 2,45,Tabulator B-Batch 2-45,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1366,Tabulator B,Batch 2,46,Tabulator B-Batch 2-46,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1367,Tabulator B,Batch 2,47,Tabulator B-Batch 2-47,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1368,Tabulator B,Batch 2,48,Tabulator B-Batch 2-48,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1369,Tabulator B,Batch 2,49,Tabulator B-Batch 2-49,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1370,Tabulator B,Batch 2,50,Tabulator B-Batch 2-50,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1371,Tabulator B,Batch 2,51,Tabulator B-Batch 2-51,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1372,Tabulator B,Batch 2,52,Tabulator B-Batch 2-52,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1373,Tabulator B,Batch 2,53,Tabulator B-Batch 2-53,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1374,Tabulator B,Batch 2,54,Tabulator B-Batch 2-54,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1375,Tabulator B,Batch 2,55,Tabulator B-Batch 2-55,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1376,Tabulator B,Batch 2,56,Tabulator B-Batch 2-56,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1377,Tabulator B,Batch 2,57,Tabulator B-Batch 2-57,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1378,Tabulator B,Batch 2,58,Tabulator B-Batch 2-58,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1379,Tabulator B,Batch 2,59,Tabulator B-Batch 2-59,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1380,Tabulator B,Batch 2,60,Tabulator B-Batch 2-60,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1381,Tabulator B,Batch 2,61,Tabulator B-Batch 2-61,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1382,Tabulator B,Batch 2,62,Tabulator B-Batch 2-62,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1383,Tabulator B,Batch 2,63,Tabulator B-Batch 2-63,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1384,Tabulator B,Batch 2,64,Tabulator B-Batch 2-64,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1385,Tabulator B,Batch 2,65,Tabulator B-Batch 2-65,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1386,Tabulator B,Batch 2,66,Tabulator B-Batch 2-66,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1387,Tabulator B,Batch 2,67,Tabulator B-Batch 2-67,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1388,Tabulator B,Batch 2,68,Tabulator B-Batch 2-68,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1389,Tabulator B,Batch 2,69,Tabulator B-Batch 2-69,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1390,Tabulator B,Batch 2,70,Tabulator B-Batch 2-70,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1391,Tabulator B,Batch 2,71,Tabulator B-Batch 2-71,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1392,Tabulator B,Batch 2,72,Tabulator B-Batch 2-72,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1393,Tabulator B,Batch 2,73,Tabulator B-Batch 2-73,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1394,Tabulator B,Batch 2,74,Tabulator B-Batch 2-74,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1395,Tabulator B,Batch 2,75,Tabulator B-Batch 2-75,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1396,Tabulator B,Batch 2,76,Tabulator B-Batch 2-76,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1397,Tabulator B,Batch 2,77,Tabulator B-Batch 2-77,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1398,Tabulator B,Batch 2,78,Tabulator B-Batch 2-78,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1399,Tabulator B,Batch 2,79,Tabulator B-Batch 2-79,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1400,Tabulator B,Batch 2,80,Tabulator B-Batch 2-80,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1401,Tabulator B,Batch 2,81,Tabulator B-Batch 2-81,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1402,Tabulator B,Batch 2,82,Tabulator B-Batch 2-82,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1403,Tabulator B,Batch 2,83,Tabulator B-Batch 2-83,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1404,Tabulator B,Batch 2,84,Tabulator B-Batch 2-84,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1405,Tabulator B,Batch 2,85,Tabulator B-Batch 2-85,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1406,Tabulator B,Batch 2,86,Tabulator B-Batch 2-86,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1407,Tabulator B,Batch 2,87,Tabulator B-Batch 2-87,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1408,Tabulator B,Batch 2,88,Tabulator B-Batch 2-88,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1409,Tabulator B,Batch 2,89,Tabulator B-Batch 2-89,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1410,Tabulator B,Batch 2,90,Tabulator B-Batch 2-90,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1411,Tabulator B,Batch 2,91,Tabulator B-Batch 2-91,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1412,Tabulator B,Batch 2,92,Tabulator B-Batch 2-92,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1413,Tabulator B,Batch 2,93,Tabulator B-Batch 2-93,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1414,Tabulator B,Batch 2,94,Tabulator B-Batch 2-94,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1415,Tabulator B,Batch 2,95,Tabulator B-Batch 2-95,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1416,Tabulator B,Batch 2,96,Tabulator B-Batch 2-96,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1417,Tabulator B,Batch 2,97,Tabulator B-Batch 2-97,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1418,Tabulator B,Batch 2,98,Tabulator B-Batch 2-98,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1419,Tabulator B,Batch 2,99,Tabulator B-Batch 2-99,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1420,Tabulator B,Batch 2,100,Tabulator B-Batch 2-100,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1421,Tabulator B,Batch 2,101,Tabulator B-Batch 2-101,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1422,Tabulator B,Batch 2,102,Tabulator B-Batch 2-102,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1423,Tabulator B,Batch 2,103,Tabulator B-Batch 2-103,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1424,Tabulator B,Batch 2,104,Tabulator B-Batch 2-104,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1425,Tabulator B,Batch 2,105,Tabulator B-Batch 2-105,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1426,Tabulator B,Batch 2,106,Tabulator B-Batch 2-106,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1427,Tabulator B,Batch 2,107,Tabulator B-Batch 2-107,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1428,Tabulator B,Batch 2,108,Tabulator B-Batch 2-108,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1429,Tabulator B,Batch 2,109,Tabulator B-Batch 2-109,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1430,Tabulator B,Batch 2,110,Tabulator B-Batch 2-110,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1431,Tabulator B,Batch 2,111,Tabulator B-Batch 2-111,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1432,Tabulator B,Batch 2,112,Tabulator B-Batch 2-112,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1433,Tabulator B,Batch 2,113,Tabulator B-Batch 2-113,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1434,Tabulator B,Batch 2,114,Tabulator B-Batch 2-114,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1435,Tabulator B,Batch 2,115,Tabulator B-Batch 2-115,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1436,Tabulator B,Batch 2,116,Tabulator B-Batch 2-116,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1437,Tabulator B,Batch 2,117,Tabulator B-Batch 2-117,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1438,Tabulator B,Batch 2,118,Tabulator B-Batch 2-118,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1439,Tabulator B,Batch 2,119,Tabulator B-Batch 2-119,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1440,Tabulator B,Batch 2,120,Tabulator B-Batch 2-120,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1441,Tabulator B,Batch 2,121,Tabulator B-Batch 2-121,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1442,Tabulator B,Batch 2,122,Tabulator B-Batch 2-122,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1443,Tabulator B,Batch 2,123,Tabulator B-Batch 2-123,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1444,Tabulator B,Batch 2,124,Tabulator B-Batch 2-124,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1445,Tabulator B,Batch 2,125,Tabulator B-Batch 2-125,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1446,Tabulator B,Batch 2,126,Tabulator B-Batch 2-126,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1447,Tabulator B,Batch 2,127,Tabulator B-Batch 2-127,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
1448,Tabulator B,Batch 2,128,Tabulator B-Batch 2-128,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1449,Tabulator B,Batch 2,129,Tabulator B-Batch 2-129,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1450,Tabulator B,Batch 2,130,Tabulator B-Batch 2-130,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1451,Tabulator B,Batch 2,131,Tabulator B-Batch 2-131,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1452,Tabulator B,Batch 2,132,Tabulator B-Batch 2-132,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1453,Tabulator B,Batch 2,133,Tabulator B-Batch 2-133,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1454,Tabulator B,Batch 2,134,Tabulator B-Batch 2-134,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1455,Tabulator B,Batch 2,135,Tabulator B-Batch 2-135,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1456,Tabulator B,Batch 2,136,Tabulator B-Batch 2-136,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1457,Tabulator B,Batch 2,137,Tabulator B-Batch 2-137,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1458,Tabulator B,Batch 2,138,Tabulator B-Batch 2-138,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1459,Tabulator B,Batch 2,139,Tabulator B-Batch 2-139,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1460,Tabulator B,Batch 2,140,Tabulator B-Batch 2-140,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1461,Tabulator B,Batch 2,141,Tabulator B-Batch 2-141,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1462,Tabulator B,Batch 2,142,Tabulator B-Batch 2-142,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1463,Tabulator B,Batch 2,143,Tabulator B-Batch 2-143,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1464,Tabulator B,Batch 2,144,Tabulator B-Batch 2-144,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1465,Tabulator B,Batch 2,145,Tabulator B-Batch 2-145,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1466,Tabulator B,Batch 2,146,Tabulator B-Batch 2-146,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1467,Tabulator B,Batch 2,147,Tabulator B-Batch 2-147,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1468,Tabulator B,Batch 2,148,Tabulator B-Batch 2-148,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1469,Tabulator B,Batch 2,149,Tabulator B-Batch 2-149,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
1470,Tabulator B,Batch 2,150,Tabulator B-Batch 2-150,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1471,Tabulator B,Batch 2,151,Tabulator B-Batch 2-151,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1472,Tabulator B,Batch 2,152,Tabulator B-Batch 2-152,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1473,Tabulator B,Batch 2,153,Tabulator B-Batch 2-153,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1474,Tabulator B,Batch 2,154,Tabulator B-Batch 2-154,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
1475,Tabulator B,Batch 2,155,Tabulator B-Batch 2-155,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1476,Tabulator B,Batch 2,156,Tabulator B-Batch 2-156,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1477,Tabulator B,Batch 2,157,Tabulator B-Batch 2-157,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1478,Tabulator B,Batch 2,158,Tabulator B-Batch 2-158,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1479,Tabulator B,Batch 2,159,Tabulator B-Batch 2-159,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
1480,Tabulator B,Batch 2,160,Tabulator B-Batch 2-160,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1481,Tabulator B,Batch 2,161,Tabulator B-Batch 2-161,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1482,Tabulator B,Batch 2,162,Tabulator B-Batch 2-162,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1483,Tabulator B,Batch 2,163,Tabulator B-Batch 2-163,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1484,Tabulator B,Batch 2,164,Tabulator B-Batch 2-164,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1485,Tabulator B,Batch 2,165,Tabulator B-Batch 2-165,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
1486,Tabulator B,Batch 2,166,Tabulator B-Batch 2-166,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
1487,Tabulator B,Batch 2,167,Tabulator B-Batch 2-167,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
