Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
4275,Tabulator A,Batch 4,1903,Tabulator A-Batch 4-1903,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4276,Tabulator A,Batch 4,1904,Tabulator A-Batch 4-1904,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4277,Tabulator A,Batch 4,1905,Tabulator A-Batch 4-1905,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4278,Tabulator A,Batch 4,1906,Tabulator A-Batch 4-1906,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4279,Tabulator A,Batch 4,1907,Tabulator A-Batch 4-1907,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4280,Tabulator A,Batch 4,1908,Tabulator A-Batch 4-1908,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4281,Tabulator A,Batch 4,1909,Tabulator A-Batch 4-1909,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4282,Tabulator A,Batch 4,1910,Tabulator A-Batch 4-1910,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4283,Tabulator A,Batch 4,1911,Tabulator A-Batch 4-1911,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4284,Tabulator A,Batch 4,1912,Tabulator A-Batch 4-1912,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4285,Tabulator A,Batch 4,1913,Tabulator A-Batch 4-1913,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4286,Tabulator A,Batch 4,1914,Tabulator A-Batch 4-1914,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4287,Tabulator A,Batch 4,1915,Tabulator A-Batch 4-1915,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4288,Tabulator A,Batch 4,1916,Tabulator A-Batch 4-1916,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4289,Tabulator A,Batch 4,1917,Tabulator A-Batch 4-1917,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4290,Tabulator A,Batch 4,1918,Tabulator A-Batch 4-1918,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4291,Tabulator A,Batch 4,1919,Tabulator A-Batch 4-1919,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4292,Tabulator A,Batch 4,1920,Tabulator A-Batch 4-1920,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4293,Tabulator A,Batch 4,1921,Tabulator A-Batch 4-1921,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4294,Tabulator A,Batch 4,1922,Tabulator A-Batch 4-1922,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4295,Tabulator A,Batch 4,1923,Tabulator A-Batch 4-1923,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4296,Tabulator A,Batch 4,1924,Tabulator A-Batch 4-1924,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4297,Tabulator A,Batch 4,1925,Tabulator A-Batch 4-1925,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4298,Tabulator A,Batch 4,1926,Tabulator A-Batch 4-1926,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4299,Tabulator A,Batch 4,1927,Tabulator A-Batch 4-1927,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4300,Tabulator A,Batch 4,1928,Tabulator A-Batch 4-1928,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4301,Tabulator A,Batch 4,1929,Tabulator A-Batch 4-1929,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4302,Tabulator A,Batch 4,1930,Tabulator A-Batch 4-1930,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4303,Tabulator A,Batch 4,1931,Tabulator A-Batch 4-1931,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4304,Tabulator A,Batch 4,1932,Tabulator A-Batch 4-1932,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4305,Tabulator A,Batch 4,1933,Tabulator A-Batch 4-1933,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4306,Tabulator A,Batch 4,1934,Tabulator A-Batch 4-1934,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4307,Tabulator A,Batch 4,1935,Tabulator A-Batch 4-1935,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4308,Tabulator A,Batch 4,1936,Tabulator A-Batch 4-1936,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4309,Tabulator A,Batch 4,1937,Tabulator A-Batch 4-1937,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4310,Tabulator A,Batch 4,1938,Tabulator A-Batch 4-1938,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4311,Tabulator A,Batch 4,1939,Tabulator A-Batch 4-1939,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4312,Tabulator A,Batch 4,1940,Tabulator A-Batch 4-1940,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4313,Tabulator A,Batch 4,1941,Tabulator A-Batch 4-1941,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4314,Tabulator A,Batch 4,1942,Tabulator A-Batch 4-1942,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4315,Tabulator A,Batch 4,1943,Tabulator A-Batch 4-1943,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4316,Tabulator A,Batch 4,1944,Tabulator A-Batch 4-1944,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4317,Tabulator A,Batch 4,1945,Tabulator A-Batch 4-1945,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4318,Tabulator A,Batch 4,1946,Tabulator A-Batch 4-1946,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4319,Tabulator A,Batch 4,1947,Tabulator A-Batch 4-1947,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4320,Tabulator A,Batch 4,1948,Tabulator A-Batch 4-1948,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4321,Tabulator A,Batch 4,1949,Tabulator A-Batch 4-1949,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4322,Tabulator A,Batch 4,1950,Tabulator A-Batch 4-1950,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4323,Tabulator A,Batch 4,1951,Tabulator A-Batch 4-1951,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4324,Tabulator A,Batch 4,1952,Tabulator A-Batch 4-1952,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4325,Tabulator A,Batch 4,1953,Tabulator A-Batch 4-1953,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
4326,Tabulator A,Batch 4,1954,Tabulator A-Batch 4-1954,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4327,Tabulator A,Batch 4,1955,Tabulator A-Batch 4-1955,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4328,Tabulator A,Batch 4,1956,Tabulator A-Batch 4-1956,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4329,Tabulator A,Batch 4,1957,Tabulator A-Batch 4-1957,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4330,Tabulator A,Batch 4,1958,Tabulator A-Batch 4-1958,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4331,Tabulator A,Batch 4,1959,Tabulator A-Batch 4-1959,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4332,Tabulator A,Batch 4,1960,Tabulator A-Batch 4-1960,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4333,Tabulator A,Batch 4,1961,Tabulator A-Batch 4-1961,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4334,Tabulator A,Batch 4,1962,Tabulator A-Batch 4-1962,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4335,Tabulator A,Batch 4,1963,Tabulator A-Batch 4-1963,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4336,Tabulator A,Batch 4,1964,Tabulator A-Batch 4-1964,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4337,Tabulator A,Batch 4,1965,Tabulator A-Batch 4-1965,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4338,Tabulator A,Batch 4,1966,Tabulator A-Batch 4-1966,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4339,Tabulator A,Batch 4,1967,Tabulator A-Batch 4-1967,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4340,Tabulator A,Batch 4,1968,Tabulator A-Batch 4-1968,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4341,Tabulator A,Batch 4,1969,Tabulator A-Batch 4-1969,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4342,Tabulator A,Batch 4,1970,Tabulator A-Batch 4-1970,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4343,Tabulator A,Batch 4,1971,Tabulator A-Batch 4-1971,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4344,Tabulator A,Batch 4,1972,Tabulator A-Batch 4-1972,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4345,Tabulator A,Batch 4,1973,Tabulator A-Batch 4-1973,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4346,Tabulator A,Batch 4,1974,Tabulator A-Batch 4-1974,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4347,Tabulator A,Batch 4,1975,Tabulator A-Batch 4-1975,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4348,Tabulator A,Batch 4,1976,Tabulator A-Batch 4-1976,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4349,Tabulator A,Batch 4,1977,Tabulator A-Batch 4-1977,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4350,Tabulator A,Batch 4,1978,Tabulator A-Batch 4-1978,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4351,Tabulator A,Batch 4,1979,Tabulator A-Batch 4-1979,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4352,Tabulator A,Batch 4,1980,Tabulator A-Batch 4-1980,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4353,Tabulator A,Batch 4,1981,Tabulator A-Batch 4-1981,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4354,Tabulator A,Batch 4,1982,Tabulator A-Batch 4-1982,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4355,Tabulator A,Batch 4,1983,Tabulator A-Batch 4-1983,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4356,Tabulator A,Batch 4,1984,Tabulator A-Batch 4-1984,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4357,Tabulator A,Batch 4,1985,Tabulator A-Batch 4-1985,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4358,Tabulator A,Batch 4,1986,Tabulator A-Batch 4-1986,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4359,Tabulator B,Batch 5,1,Tabulator B-Batch 5-1,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4360,Tabulator B,Batch 5,2,Tabulator B-Batch 5-2,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4361,Tabulator B,Batch 5,3,Tabulator B-Batch 5-3,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4362,Tabulator B,Batch 5,4,Tabulator B-Batch 5-4,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4363,Tabulator B,Batch 5,5,Tabulator B-Batch 5-5,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4364,Tabulator B,Batch 5,6,Tabulator B-Batch 5-6,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4365,Tabulator B,Batch 5,7,Tabulator B-Batch 5-7,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4366,Tabulator B,Batch 5,8,Tabulator B-Batch 5-8,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4367,Tabulator B,Batch 5,9,Tabulator B-Batch 5-9,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4368,Tabulator B,Batch 5,10,Tabulator B-Batch 5-10,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4369,Tabulator B,Batch 5,11,Tabulator B-Batch 5-11,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4370,Tabulator B,Batch 5,12,Tabulator B-Batch 5-12,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
4371,Tabulator B,Batch 5,13,Tabulator B-Batch 5-13,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4372,Tabulator B,Batch 5,14,Tabulator B-Batch 5-14,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4373,Tabulator B,Batch 5,15,Tabulator B-Batch 5-15,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4374,Tabulator B,Batch 5,16,Tabulator B-Batch 5-16,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4375,Tabulator B,Batch 5,17,Tabulator B-Batch 5-17,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4376,Tabulator B,Batch 5,18,Tabulator B-Batch 5-18,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4377,Tabulator B,Batch 5,19,Tabulator B-Batch 5-19,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4378,Tabulator B,Batch 5,20,Tabulator B-Batch 5-20,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4379,Tabulator B,Batch 5,21,Tabulator B-Batch 5-21,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4380,Tabulator B,Batch 5,22,Tabulator B-Batch 5-22,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4381,Tabulator B,Batch 5,23,Tabulator B-Batch 5-23,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4382,Tabulator B,Batch 5,24,Tabulator B-Batch 5-24,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4383,Tabulator B,Batch 5,25,Tabulator B-Batch 5-25,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4384,Tabulator B,Batch 5,26,Tabulator B-Batch 5-26,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4385,Tabulator B,Batch 5,27,Tabulator B-Batch 5-27,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4386,Tabulator B,Batch 5,28,Tabulator B-Batch 5-28,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4387,Tabulator B,Batch 5,29,Tabulator B-Batch 5-29,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4388,Tabulator B,Batch 5,30,Tabulator B-Batch 5-30,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4389,Tabulator B,Batch 5,31,Tabulator B-Batch 5-31,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4390,Tabulator B,Batch 5,32,Tabulator B-Batch 5-32,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4391,Tabulator B,Batch 5,33,Tabulator B-Batch 5-33,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4392,Tabulator B,Batch 5,34,Tabulator B-Batch 5-34,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4393,Tabulator B,Batch 5,35,Tabulator B-Batch 5-35,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4394,Tabulator B,Batch 5,36,Tabulator B-Batch 5-36,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4395,Tabulator B,Batch 5,37,Tabulator B-Batch 5-37,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4396,Tabulator B,Batch 5,38,Tabulator B-Batch 5-38,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4397,Tabulator B,Batch 5,39,Tabulator B-Batch 5-39,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
4398,Tabulator B,Batch 5,40,Tabulator B-Batch 5-40,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4399,Tabulator B,Batch 5,41,Tabulator B-Batch 5-41,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4400,Tabulator B,Batch 5,42,Tabulator B-Batch 5-42,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4401,Tabulator B,Batch 5,43,Tabulator B-Batch 5-43,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4402,Tabulator B,Batch 5,44,Tabulator B-Batch 5-44,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4403,Tabulator B,Batch 5,45,Tabulator B-Batch 5-45,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4404,Tabulator B,Batch 5,46,Tabulator B-Batch 5-46,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4405,Tabulator B,Batch 5,47,Tabulator B-Batch 5-47,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4406,Tabulator B,Batch 5,48,Tabulator B-Batch 5-48,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4407,Tabulator B,Batch 5,49,Tabulator B-Batch 5-49,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4408,Tabulator B,Batch 5,50,Tabulator B-Batch 5-50,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4409,Tabulator B,Batch 5,51,Tabulator B-Batch 5-51,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4410,Tabulator B,Batch 5,52,Tabulator B-Batch 5-52,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4411,Tabulator B,Batch 5,53,Tabulator B-Batch 5-53,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4412,Tabulator B,Batch 5,54,Tabulator B-Batch 5-54,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4413,Tabulator B,Batch 5,55,Tabulator B-Batch 5-55,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4414,Tabulator B,Batch 5,56,Tabulator B-Batch 5-56,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4415,Tabulator B,Batch 5,57,Tabulator B-Batch 5-57,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4416,Tabulator B,Batch 5,58,Tabulator B-Batch 5-58,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4417,Tabulator B,Batch 5,59,Tabulator B-Batch 5-59,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4418,Tabulator B,Batch 5,60,Tabulator B-Batch 5-60,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4419,Tabulator B,Batch 5,61,Tabulator B-Batch 5-61,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4420,Tabulator B,Batch 5,62,Tabulator B-Batch 5-62,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4421,Tabulator B,Batch 5,63,Tabulator B-Batch 5-63,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4422,Tabulator B,Batch 5,64,Tabulator B-Batch 5-64,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4423,Tabulator B,Batch 5,65,Tabulator B-Batch 5-65,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
4424,Tabulator B,Batch 5,66,Tabulator B-Batch 5-66,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4425,Tabulator B,Batch 5,67,Tabulator B-Batch 5-67,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4426,Tabulator B,Batch 5,68,Tabulator B-Batch 5-68,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4427,Tabulator B,Batch 5,69,Tabulator B-Batch 5-69,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4428,Tabulator B,Batch 5,70,Tabulator B-Batch 5-70,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4429,Tabulator B,Batch 5,71,Tabulator B-Batch 5-71,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4430,Tabulator B,Batch 5,72,Tabulator B-Batch 5-72,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4431,Tabulator B,Batch 5,73,Tabulator B-Batch 5-73,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4432,Tabulator B,Batch 5,74,Tabulator B-Batch 5-74,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4433,Tabulator B,Batch 5,75,Tabulator B-Batch 5-75,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4434,Tabulator B,Batch 5,76,Tabulator B-Batch 5-76,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4435,Tabulator B,Batch 5,77,Tabulator B-Batch 5-77,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4436,Tabulator B,Batch 5,78,Tabulator B-Batch 5-78,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4437,Tabulator B,Batch 5,79,Tabulator B-Batch 5-79,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4438,Tabulator B,Batch 5,80,Tabulator B-Batch 5-80,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4439,Tabulator B,Batch 5,81,Tabulator B-Batch 5-81,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4440,Tabulator B,Batch 5,82,Tabulator B-Batch 5-82,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4441,Tabulator B,Batch 5,83,Tabulator B-Batch 5-83,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4442,Tabulator B,Batch 5,84,Tabulator B-Batch 5-84,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
4443,Tabulator B,Batch 5,85,Tabulator B-Batch 5-85,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4444,Tabulator B,Batch 5,86,Tabulator B-Batch 5-86,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4445,Tabulator B,Batch 5,87,Tabulator B-Batch 5-87,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4446,Tabulator B,Batch 5,88,Tabulator B-Batch 5-88,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4447,Tabulator B,Batch 5,89,Tabulator B-Batch 5-89,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4448,Tabulator B,Batch 5,90,Tabulator B-Batch 5-90,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4449,Tabulator B,Batch 5,91,Tabulator B-Batch 5-91,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4450,Tabulator B,Batch 5,92,Tabulator B-Batch 5-92,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4451,Tabulator B,Batch 5,93,Tabulator B-Batch 5-93,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4452,Tabulator B,Batch 5,94,Tabulator B-Batch 5-94,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4453,Tabulator B,Batch 5,95,Tabulator B-Batch 5-95,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4454,Tabulator B,Batch 5,96,Tabulator B-Batch 5-96,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4455,Tabulator B,Batch 5,97,Tabulator B-Batch 5-97,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4456,Tabulator B,Batch 5,98,Tabulator B-Batch 5-98,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4457,Tabulator B,Batch 5,99,Tabulator B-Batch 5-99,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4458,Tabulator B,Batch 5,100,Tabulator B-Batch 5-100,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4459,Tabulator B,Batch 5,101,Tabulator B-Batch 5-101,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4460,Tabulator B,Batch 5,102,Tabulator B-Batch 5-102,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4461,Tabulator B,Batch 5,103,Tabulator B-Batch 5-103,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4462,Tabulator B,Batch 5,104,Tabulator B-Batch 5-104,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4463,Tabulator B,Batch 5,105,Tabulator B-Batch 5-105,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4464,Tabulator B,Batch 5,106,Tabulator B-Batch 5-106,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4465,Tabulator B,Batch 5,107,Tabulator B-Batch 5-107,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4466,Tabulator B,Batch 5,108,Tabulator B-Batch 5-108,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4467,Tabulator B,Batch 5,109,Tabulator B-Batch 5-109,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4468,Tabulator B,Batch 5,110,Tabulator B-Batch 5-110,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4469,Tabulator B,Batch 5,111,Tabulator B-Batch 5-111,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4470,Tabulator B,Batch 5,112,Tabulator B-Batch 5-112,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4471,Tabulator B,Batch 5,113,Tabulator B-Batch 5-113,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4472,Tabulator B,Batch 5,114,Tabulator B-Batch 5-114,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4473,Tabulator B,Batch 5,115,Tabulator B-Batch 5-115,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4474,Tabulator B,Batch 5,116,Tabulator B-Batch 5-116,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4475,Tabulator B,Batch 5,117,Tabulator B-Batch 5-117,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4476,Tabulator B,Batch 5,118,Tabulator B-Batch 5-118,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4477,Tabulator B,Batch 5,119,Tabulator B-Batch 5-119,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4478,Tabulator B,Batch 5,120,Tabulator B-Batch 5-120,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4479,Tabulator B,Batch 5,121,Tabulator B-Batch 5-121,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
4480,Tabulator B,Batch 5,122,Tabulator B-Batch 5-122,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4481,Tabulator B,Batch 5,123,Tabulator B-Batch 5-123,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4482,Tabulator B,Batch 5,124,Tabulator B-Batch 5-124,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
4483,Tabulator B,Batch 5,125,Tabulator B-Batch 5-125,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4484,Tabulator B,Batch 5,126,Tabulator B-Batch 5-126,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
4485,Tabulator B,Batch 5,127,Tabulator B-Batch 5-127,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
